# 
# Duration (in s): 60
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 65.1
# Calibrator used: YES
# Weather: very clear
# Units: tenth microWatt
# Comments: sky dip 65
1.582316873161103010e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316873257188082e+09 5.621000000000000441e-01 0.000000000000000000e+00
1.582316873346215010e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316873446043968e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316873545265913e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316873642756939e+09 5.617999999999999661e-01 0.000000000000000000e+00
1.582316873744349003e+09 5.618999999999999551e-01 0.000000000000000000e+00
1.582316873839719057e+09 5.621000000000000441e-01 0.000000000000000000e+00
1.582316873944109917e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316874043081045e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316874153428078e+09 5.622000000000000330e-01 0.000000000000000000e+00
1.582316874255925894e+09 5.618999999999999551e-01 0.000000000000000000e+00
1.582316874355353117e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316874454922915e+09 5.617999999999999661e-01 0.000000000000000000e+00
1.582316874554760933e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316874654964924e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316874751885891e+09 5.618999999999999551e-01 0.000000000000000000e+00
1.582316874854345083e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316874952857018e+09 5.621000000000000441e-01 0.000000000000000000e+00
1.582316875064949036e+09 5.617999999999999661e-01 0.000000000000000000e+00
1.582316875164761066e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316875265816927e+09 5.618999999999999551e-01 0.000000000000000000e+00
1.582316875365818977e+09 5.617999999999999661e-01 0.000000000000000000e+00
1.582316875464987040e+09 5.617999999999999661e-01 0.000000000000000000e+00
1.582316875560429096e+09 5.620000000000000551e-01 0.000000000000000000e+00
1.582316875660260916e+09 5.620000000000000551e-01 0.000000000000000000e+00
