# 
# Duration (in s): 60
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 75.1
# Calibrator used: YES
# Weather: very clear
# Units: tenth microWatt
# Comments: sky dip 75
1.582316526863320112e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316526965643883e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316527065745115e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316527164602995e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316527264734983e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316527374022007e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316527473789930e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316527573520899e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316527676641941e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316527773083925e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316527875406027e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316527975313902e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316528072377920e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316528172127962e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316528288500071e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316528387630939e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316528487488031e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316528586680889e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316528686602116e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316528785327911e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316528885519028e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316528984656096e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316529084495068e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316529183413982e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316529297483921e+09 5.598999999999999533e-01 0.000000000000000000e+00
1.582316529397562981e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316529496462107e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316529596292019e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316529695400000e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316529795299053e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316529894356012e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316529994333029e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316530108853102e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316530207515001e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316530307310104e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316530406405926e+09 5.604000000000000092e-01 0.000000000000000000e+00
1.582316530506161928e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316530605313063e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316530705377102e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316530805407047e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316530904249907e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316531016577005e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316531114414930e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316531214790106e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316531314635992e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316531414366961e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316531514117956e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316531613467932e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316531713594913e+09 5.604999999999999982e-01 0.000000000000000000e+00
1.582316531813436985e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316531924866915e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316532027364016e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316532127151012e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316532226222038e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316532326337099e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316532425957918e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316532520713091e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316532625144958e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316532724313021e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316532824074984e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316532937108994e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316533037137985e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316533136200905e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316533235991955e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316533336160898e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316533430855989e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316533535052061e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316533634013891e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316533744640112e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316533843384981e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316533944269896e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316534047051907e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316534141235113e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316534246182919e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316534340051889e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316534440351009e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316534540015936e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316534653479099e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316534756392956e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316534856029987e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316534955915928e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316535055710077e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316535155213118e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316535249820948e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316535354856014e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316535453850031e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316535553884029e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316535667709112e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316535766853094e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316535866878986e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316535965786934e+09 5.598999999999999533e-01 0.000000000000000000e+00
1.582316536065917015e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316536159768105e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316536265052080e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316536363918066e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316536472564936e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316536577821016e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316536676832914e+09 5.604999999999999982e-01 0.000000000000000000e+00
1.582316536776746035e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316536875758886e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316536972718954e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316537074644089e+09 5.604000000000000092e-01 0.000000000000000000e+00
1.582316537169831991e+09 5.598999999999999533e-01 0.000000000000000000e+00
1.582316537287666082e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316537383290052e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316537483175993e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316537582859993e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316537682759047e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316537782531023e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316537882230043e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316537981897116e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316538081778049e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316538181575060e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316538297642946e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316538397573948e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316538496654987e+09 5.604000000000000092e-01 0.000000000000000000e+00
1.582316538596537113e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316538696075916e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316538790551901e+09 5.604000000000000092e-01 0.000000000000000000e+00
1.582316538895584106e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316538994503021e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316539108483076e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316539207495928e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316539307481050e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316539407454967e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316539503958941e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316539604044914e+09 5.598999999999999533e-01 0.000000000000000000e+00
1.582316539705394983e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316539805510044e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316539918262959e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316540015125036e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316540118199110e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316540214462042e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316540312144041e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316540416333914e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316540513942957e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316540615264893e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316540710860968e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316540810476065e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316540924779892e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316541024621964e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316541124516010e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316541224266052e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316541324029922e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316541423796892e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316541522370100e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316541623306990e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316541739244938e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316541838300943e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316541938389063e+09 5.604000000000000092e-01 0.000000000000000000e+00
1.582316542037189007e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316542137156010e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316542236263037e+09 5.598999999999999533e-01 0.000000000000000000e+00
1.582316542336287022e+09 5.596999999999999753e-01 0.000000000000000000e+00
1.582316542435225010e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316542549314976e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316542649059057e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316542748217106e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316542848119020e+09 5.603000000000000203e-01 0.000000000000000000e+00
1.582316542947113991e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316543047177076e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316543146054983e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316543246038914e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316543345114946e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316543445015907e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316543559134960e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316543658144951e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316543758033991e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316543858146906e+09 5.602000000000000313e-01 0.000000000000000000e+00
1.582316543957050085e+09 5.601000000000000423e-01 0.000000000000000000e+00
1.582316544056008101e+09 5.598999999999999533e-01 0.000000000000000000e+00
1.582316544156008005e+09 5.600000000000000533e-01 0.000000000000000000e+00
1.582316544250361919e+09 5.603000000000000203e-01 0.000000000000000000e+00
