# 
# Duration (in s): 60
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 80.3
# Calibrator used: YES
# Weather: very clear
# Units: tenth microWatt
# Comments: sky dip 80
1.582316017849368095e+09 5.574000000000000066e-01 0.000000000000000000e+00
1.582316017937551975e+09 5.574000000000000066e-01 0.000000000000000000e+00
1.582316018049976110e+09 5.574000000000000066e-01 0.000000000000000000e+00
1.582316018145817995e+09 5.574999999999999956e-01 0.000000000000000000e+00
1.582316018249927044e+09 5.574999999999999956e-01 0.000000000000000000e+00
1.582316018345899105e+09 5.573000000000000176e-01 0.000000000000000000e+00
1.582316018449657917e+09 5.573000000000000176e-01 0.000000000000000000e+00
1.582316018545936108e+09 5.573000000000000176e-01 0.000000000000000000e+00
1.582316018648317099e+09 5.571000000000000396e-01 0.000000000000000000e+00
1.582316018748374939e+09 5.573000000000000176e-01 0.000000000000000000e+00
1.582316018847362041e+09 5.574000000000000066e-01 0.000000000000000000e+00
1.582316018947175980e+09 5.572000000000000286e-01 0.000000000000000000e+00
1.582316019055775881e+09 5.571000000000000396e-01 0.000000000000000000e+00
1.582316019155642986e+09 5.568999999999999506e-01 0.000000000000000000e+00
1.582316019255248070e+09 5.570000000000000506e-01 0.000000000000000000e+00
1.582316019355154991e+09 5.571000000000000396e-01 0.000000000000000000e+00
1.582316019454876900e+09 5.572000000000000286e-01 0.000000000000000000e+00
1.582316019554660082e+09 5.572000000000000286e-01 0.000000000000000000e+00
1.582316019654437065e+09 5.574000000000000066e-01 0.000000000000000000e+00
1.582316019756575108e+09 5.574000000000000066e-01 0.000000000000000000e+00
1.582316019870590925e+09 5.573000000000000176e-01 0.000000000000000000e+00
1.582316019967885017e+09 5.573000000000000176e-01 0.000000000000000000e+00
1.582316020070106983e+09 5.568999999999999506e-01 0.000000000000000000e+00
1.582316020169876099e+09 5.566999999999999726e-01 0.000000000000000000e+00
1.582316020265693903e+09 5.570000000000000506e-01 0.000000000000000000e+00
1.582316020369421005e+09 5.572000000000000286e-01 0.000000000000000000e+00
1.582316020464481115e+09 5.570000000000000506e-01 0.000000000000000000e+00
1.582316020568229914e+09 5.568999999999999506e-01 0.000000000000000000e+00
1.582316020667357922e+09 5.565999999999999837e-01 0.000000000000000000e+00
1.582316020777709007e+09 5.564999999999999947e-01 0.000000000000000000e+00
1.582316020881253958e+09 5.566999999999999726e-01 0.000000000000000000e+00
1.582316020980187893e+09 5.566999999999999726e-01 0.000000000000000000e+00
1.582316021080248117e+09 5.567999999999999616e-01 0.000000000000000000e+00
1.582316021178534985e+09 5.566999999999999726e-01 0.000000000000000000e+00
