# 
# Duration (in s): 60
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 54.95
# Calibrator used: YES
# Weather: very clear
# Units: tenth microWatt
# Comments: sky dip 55
1.582317367101450920e+09 5.647999999999999687e-01 0.000000000000000000e+00
1.582317367199733019e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317367299475908e+09 5.645000000000000018e-01 0.000000000000000000e+00
1.582317367399241924e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317367499059916e+09 5.647999999999999687e-01 0.000000000000000000e+00
1.582317367598757982e+09 5.647999999999999687e-01 0.000000000000000000e+00
1.582317367698534012e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317367798296928e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317367898060083e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317368013808966e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317368113920927e+09 5.647999999999999687e-01 0.000000000000000000e+00
1.582317368212729931e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317368312732935e+09 5.648999999999999577e-01 0.000000000000000000e+00
1.582317368411838055e+09 5.645000000000000018e-01 0.000000000000000000e+00
1.582317368511833906e+09 5.647999999999999687e-01 0.000000000000000000e+00
1.582317368610673904e+09 5.644000000000000128e-01 0.000000000000000000e+00
1.582317368710629940e+09 5.647999999999999687e-01 0.000000000000000000e+00
1.582317368809767008e+09 5.645999999999999908e-01 0.000000000000000000e+00
1.582317368923868895e+09 5.645999999999999908e-01 0.000000000000000000e+00
1.582317369023783922e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317369122699976e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317369222631931e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317369321717024e+09 5.645000000000000018e-01 0.000000000000000000e+00
1.582317369421843052e+09 5.645999999999999908e-01 0.000000000000000000e+00
1.582317369520621061e+09 5.647999999999999687e-01 0.000000000000000000e+00
1.582317369620625019e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317369719696045e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317369833652020e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317369929548979e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317370032747984e+09 5.646999999999999797e-01 0.000000000000000000e+00
1.582317370129363060e+09 5.645999999999999908e-01 0.000000000000000000e+00
