# 
# Duration (in s): 60
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 70.05
# Calibrator used: YES
# Weather: very clear
# Units: tenth microWatt
# Comments: sky dip 70
1.582316644303493977e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316644394287109e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316644496831894e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316644593791962e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316644693567991e+09 5.613000000000000211e-01 0.000000000000000000e+00
1.582316644793322086e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316644895562887e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316644992868900e+09 5.613000000000000211e-01 0.000000000000000000e+00
1.582316645092633009e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316645193551064e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316645292167902e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316645407505989e+09 5.608999999999999542e-01 0.000000000000000000e+00
1.582316645502347946e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316645606698036e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316645705426931e+09 5.610000000000000542e-01 0.000000000000000000e+00
1.582316645805437088e+09 5.607999999999999652e-01 0.000000000000000000e+00
1.582316645904481888e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316646004302979e+09 5.613000000000000211e-01 0.000000000000000000e+00
1.582316646103497982e+09 5.610000000000000542e-01 0.000000000000000000e+00
1.582316646203434944e+09 5.610000000000000542e-01 0.000000000000000000e+00
1.582316646317502022e+09 5.608999999999999542e-01 0.000000000000000000e+00
1.582316646416490078e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316646516359091e+09 5.613000000000000211e-01 0.000000000000000000e+00
1.582316646615453005e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316646715388060e+09 5.613000000000000211e-01 0.000000000000000000e+00
1.582316646814502001e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316646914351940e+09 5.613000000000000211e-01 0.000000000000000000e+00
1.582316647014405966e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316647113425970e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316647213217020e+09 5.610000000000000542e-01 0.000000000000000000e+00
1.582316647326225042e+09 5.610000000000000542e-01 0.000000000000000000e+00
1.582316647426336050e+09 5.610000000000000542e-01 0.000000000000000000e+00
1.582316647525207043e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316647625272989e+09 5.613000000000000211e-01 0.000000000000000000e+00
1.582316647725332022e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316647824393988e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316647919198036e+09 5.610000000000000542e-01 0.000000000000000000e+00
1.582316648018907070e+09 5.610000000000000542e-01 0.000000000000000000e+00
1.582316648135353088e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316648235105991e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316648331773996e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316648434627056e+09 5.613000000000000211e-01 0.000000000000000000e+00
1.582316648535274982e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316648634113073e+09 5.613000000000000211e-01 0.000000000000000000e+00
1.582316648734174967e+09 5.610000000000000542e-01 0.000000000000000000e+00
1.582316648833658934e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316648933336020e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316649047197104e+09 5.612000000000000322e-01 0.000000000000000000e+00
1.582316649147191048e+09 5.613000000000000211e-01 0.000000000000000000e+00
1.582316649246148109e+09 5.611000000000000432e-01 0.000000000000000000e+00
1.582316649345136881e+09 5.611000000000000432e-01 0.000000000000000000e+00
