# 
# Duration (in s): 60
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 60.15
# Calibrator used: YES
# Weather: very clear
# Units: tenth microWatt
# Comments: sky dip 60
1.582317064986423969e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317065080780983e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317065185188055e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317065284249067e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317065384258986e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317065483222961e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317065579806089e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317065696105003e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317065796094894e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317065892916918e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317065994894028e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317066090423107e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317066194024086e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317066293987989e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317066392901897e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317066503725052e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317066603373051e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317066701455116e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317066801126003e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317066900890112e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317067000602007e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317067100033998e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317067200280905e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317067299999952e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317067399662018e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317067516196966e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317067614995003e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317067715550900e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317067814874887e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317067914952040e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317068013904095e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317068113966942e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317068209532976e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317068327037096e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317068426923990e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317068522257090e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317068625874043e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317068724921942e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317068824847937e+09 5.628999999999999559e-01 0.000000000000000000e+00
1.582317068923716068e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317069023709059e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317069137820005e+09 5.635999999999999899e-01 0.000000000000000000e+00
1.582317069236624002e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317069336590052e+09 5.635999999999999899e-01 0.000000000000000000e+00
1.582317069431359053e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317069535629988e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317069629777908e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317069735022068e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317069829458952e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317069933727026e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317070032810926e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317070143198013e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317070242964029e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317070345617056e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317070445601940e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317070542258978e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317070641989946e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317070741749048e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317070843641043e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317070957860947e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317071056572914e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317071156635046e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317071255563974e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317071355680943e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317071454694986e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317071551827908e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317071654654026e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317071767477989e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317071867497921e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317071967456102e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317072066418886e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317072165558100e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317072265497923e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317072365392923e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317072464653015e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317072564398050e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317072658884048e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317072775331974e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317072876487017e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317072976434946e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317073076378107e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317073175455093e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317073275372028e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317073374454975e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317073474486113e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317073583410978e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317073684712887e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317073784473896e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317073884243965e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317073986042976e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317074083770037e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317074183536053e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317074283305883e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317074398432016e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317074498399019e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317074597383022e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317074697175980e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317074796335936e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317074894431114e+09 5.628999999999999559e-01 0.000000000000000000e+00
1.582317074995280027e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317075095057011e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317075194319963e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317075294181108e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317075408204079e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317075507312059e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317075607147932e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317075707386971e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317075806107998e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317075905262947e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317076005002022e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317076103579044e+09 5.635000000000000009e-01 0.000000000000000000e+00
1.582317076204212904e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317076318357944e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317076417102098e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317076516922951e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317076616240978e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317076716294050e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317076816317081e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317076910337925e+09 5.635000000000000009e-01 0.000000000000000000e+00
1.582317077010108948e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317077126491070e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317077226378918e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317077326028109e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317077425796032e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317077525541067e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317077625329971e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317077725071907e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317077824830055e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317077924586058e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317078038047075e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317078137995005e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317078236977100e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317078336920023e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317078436908960e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317078535939932e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317078635771036e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317078734996080e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317078848882914e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317078947886944e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317079047812939e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317079147885084e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317079247015953e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317079347027063e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317079445866108e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317079545785904e+09 5.628999999999999559e-01 0.000000000000000000e+00
1.582317079660074949e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317079758841038e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317079858772993e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317079953069925e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317080052838087e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317080156817913e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317080256757975e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317080352116108e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317080451886892e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317080551656008e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317080668051004e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317080767781973e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317080867539883e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317080967308044e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317081066703081e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317081166754007e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317081265661955e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317081365885019e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317081479737997e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317081578593016e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317081678534985e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317081777718067e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317081877635002e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317081976552963e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317082076543093e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317082176529884e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317082275579929e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317082389529943e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317082485764980e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317082583656073e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317082687510014e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317082787606001e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317082887541056e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317082985740900e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317083085592031e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317083185483932e+09 5.635000000000000009e-01 0.000000000000000000e+00
1.582317083295085907e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317083394849062e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317083494607925e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317083594362020e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317083694163084e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317083796433926e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317083896310091e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317083993405104e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317084093174934e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317084209366083e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317084309323072e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317084408447027e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317084507409096e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317084607350111e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317084706346035e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317084806372881e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317084906352043e+09 5.628999999999999559e-01 0.000000000000000000e+00
1.582317085005403996e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317085119303942e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317085218297958e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317085318279028e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317085418309927e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317085517246962e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317085617172003e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317085716367006e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317085816262960e+09 5.635000000000000009e-01 0.000000000000000000e+00
1.582317085930205107e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317086029510975e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317086129234076e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317086228195906e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317086328104973e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317086427146912e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317086527146101e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317086626080036e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317086726320028e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317086836596966e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317086936348915e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317087036147118e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317087135896921e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317087235670090e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317087335426092e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317087435192108e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317087534955978e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317087634726048e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317087734507084e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317087849204063e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317087949054003e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317088048110962e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317088148050070e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317088246937037e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317088346873999e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317088445956945e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317088545907974e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317088660154104e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317088759248972e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317088859113932e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317088957835913e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317089057985067e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317089156924009e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317089256990910e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317089356897116e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317089469808102e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317089569818020e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317089670025110e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317089768848896e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317089867908955e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317089967953920e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317090067780972e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317090162024021e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317090266765118e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317090379769087e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317090479856014e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317090577696085e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317090677459002e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317090777206898e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317090877814054e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317090977761984e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317091076483011e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317091191024065e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317091289855003e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317091389728069e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317091485474110e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317091588716030e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317091688591957e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317091787758112e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317091887729883e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317091985434055e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317092100620031e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317092200663090e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317092299685955e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317092399629116e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317092498619080e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317092598587036e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317092697627068e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317092797564030e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317092896502972e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317093010512114e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317093110498905e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317093209562063e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317093309519053e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317093404191017e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317093504009962e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317093603774071e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317093703540087e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317093819936037e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317093919665098e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317094019347906e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317094119193077e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317094218961000e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317094318533897e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317094418489933e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317094517520905e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317094617403984e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317094731354952e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317094830441952e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317094930336952e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317095029438019e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317095129410982e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317095228316069e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317095328330040e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317095428284883e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317095541352987e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317095641379118e+09 5.629999999999999449e-01 0.000000000000000000e+00
1.582317095740262032e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317095840305090e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317095939347029e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317096039370060e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317096138340950e+09 5.634000000000000119e-01 0.000000000000000000e+00
1.582317096238281012e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317096338236094e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317096432420015e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317096546742916e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317096646505117e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317096750266075e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317096846024990e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317096945770979e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317097043298006e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317097145293951e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317097245062113e+09 5.631000000000000449e-01 0.000000000000000000e+00
1.582317097361133099e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317097461139917e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317097560281038e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317097660332918e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317097759217978e+09 5.633000000000000229e-01 0.000000000000000000e+00
1.582317097859123945e+09 5.632000000000000339e-01 0.000000000000000000e+00
1.582317097959050894e+09 5.632000000000000339e-01 0.000000000000000000e+00
