# 
# Duration (in s): 10
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 85.35
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: pointing at sky (tenth of microwatt)
1.581708672154016018e+09 -6.088000000000000078e-01 2.726399999999999864e+02
1.581708672258332014e+09 -6.088000000000000078e-01 2.726399999999999864e+02
1.581708672356302023e+09 -6.088000000000000078e-01 2.726399999999999864e+02
1.581708672457432032e+09 -6.090999999999999748e-01 2.726399999999999864e+02
1.581708672557495117e+09 -6.088000000000000078e-01 2.726399999999999864e+02
1.581708672651809931e+09 -6.088999999999999968e-01 2.726399999999999864e+02
1.581708672752764940e+09 -6.087000000000000188e-01 2.726499999999999773e+02
1.581708672853759050e+09 -6.085000000000000409e-01 2.726499999999999773e+02
1.581708672965411901e+09 -6.084000000000000519e-01 2.726499999999999773e+02
1.581708673065175056e+09 -6.084000000000000519e-01 2.726399999999999864e+02
1.581708673166399956e+09 -6.087000000000000188e-01 2.726399999999999864e+02
1.581708673264688969e+09 -6.082999999999999519e-01 2.726399999999999864e+02
1.581708673364460945e+09 -6.085000000000000409e-01 2.726399999999999864e+02
1.581708673464246988e+09 -6.084000000000000519e-01 2.726399999999999864e+02
1.581708673564006090e+09 -6.085000000000000409e-01 2.726399999999999864e+02
1.581708673663758039e+09 -6.086000000000000298e-01 2.726399999999999864e+02
1.581708673763484955e+09 -6.082999999999999519e-01 2.726399999999999864e+02
1.581708673880228996e+09 -6.087000000000000188e-01 2.726399999999999864e+02
1.581708673979234934e+09 -6.086000000000000298e-01 2.726399999999999864e+02
1.581708674079344034e+09 -6.088000000000000078e-01 2.726499999999999773e+02
1.581708674179192066e+09 -6.087000000000000188e-01 2.726499999999999773e+02
1.581708674278285980e+09 -6.084000000000000519e-01 2.726499999999999773e+02
1.581708674378062010e+09 -6.088000000000000078e-01 2.726499999999999773e+02
1.581708674478214025e+09 -6.087000000000000188e-01 2.726499999999999773e+02
1.581708674577217102e+09 -6.088999999999999968e-01 2.726499999999999773e+02
1.581708674677376986e+09 -6.087000000000000188e-01 2.726499999999999773e+02
1.581708674776218891e+09 -6.086000000000000298e-01 2.726499999999999773e+02
1.581708674890275955e+09 -6.088000000000000078e-01 2.726499999999999773e+02
1.581708674990108967e+09 -6.088000000000000078e-01 2.726499999999999773e+02
1.581708675089221001e+09 -6.086000000000000298e-01 2.726499999999999773e+02
1.581708675189158916e+09 -6.087000000000000188e-01 2.726499999999999773e+02
1.581708675289084911e+09 -6.087000000000000188e-01 2.726499999999999773e+02
1.581708675388195038e+09 -6.088000000000000078e-01 2.726499999999999773e+02
1.581708675488049030e+09 -6.086000000000000298e-01 2.726499999999999773e+02
1.581708675587197065e+09 -6.088000000000000078e-01 2.726499999999999773e+02
1.581708675687246084e+09 -6.086000000000000298e-01 2.726499999999999773e+02
1.581708675786968946e+09 -6.085000000000000409e-01 2.726600000000000250e+02
1.581708675899986982e+09 -6.087000000000000188e-01 2.726600000000000250e+02
1.581708676000051975e+09 -6.086000000000000298e-01 2.726600000000000250e+02
1.581708676100193024e+09 -6.085000000000000409e-01 2.726600000000000250e+02
1.581708676199024916e+09 -6.085000000000000409e-01 2.726600000000000250e+02
1.581708676298998117e+09 -6.085000000000000409e-01 2.726600000000000250e+02
1.581708676395430088e+09 -6.086000000000000298e-01 2.726600000000000250e+02
1.581708676497982025e+09 -6.086000000000000298e-01 2.726600000000000250e+02
1.581708676598062038e+09 -6.087000000000000188e-01 2.726600000000000250e+02
1.581708676697029114e+09 -6.087000000000000188e-01 2.726600000000000250e+02
1.581708676796828032e+09 -6.087000000000000188e-01 2.726600000000000250e+02
1.581708676906033039e+09 -6.088000000000000078e-01 2.726600000000000250e+02
1.581708677005834103e+09 -6.088999999999999968e-01 2.726600000000000250e+02
1.581708677105583906e+09 -6.088999999999999968e-01 2.726600000000000250e+02
1.581708677205344915e+09 -6.088000000000000078e-01 2.726600000000000250e+02
1.581708677305172920e+09 -6.088999999999999968e-01 2.726600000000000250e+02
1.581708677404894114e+09 -6.088000000000000078e-01 2.726600000000000250e+02
1.581708677504618883e+09 -6.088999999999999968e-01 2.726600000000000250e+02
1.581708677604417086e+09 -6.085000000000000409e-01 2.726600000000000250e+02
1.581708677704176903e+09 -6.087000000000000188e-01 2.726600000000000250e+02
1.581708677803982973e+09 -6.086000000000000298e-01 2.726600000000000250e+02
1.581708677920327902e+09 -6.088000000000000078e-01 2.726600000000000250e+02
1.581708678019906998e+09 -6.086000000000000298e-01 2.726600000000000250e+02
1.581708678119844913e+09 -6.087000000000000188e-01 2.726600000000000250e+02
1.581708678218085051e+09 -6.087000000000000188e-01 2.726600000000000250e+02
1.581708678318960905e+09 -6.087000000000000188e-01 2.726600000000000250e+02
1.581708678419090033e+09 -6.086000000000000298e-01 2.726600000000000250e+02
1.581708678517803907e+09 -6.084000000000000519e-01 2.726600000000000250e+02
1.581708678617949963e+09 -6.085000000000000409e-01 2.726600000000000250e+02
1.581708678713290930e+09 -6.085000000000000409e-01 2.726600000000000250e+02
1.581708678830775976e+09 -6.085000000000000409e-01 2.726600000000000250e+02
1.581708678930712938e+09 -6.086000000000000298e-01 2.726600000000000250e+02
1.581708679030791044e+09 -6.087000000000000188e-01 2.726600000000000250e+02
1.581708679129833937e+09 -6.086000000000000298e-01 2.726600000000000250e+02
1.581708679225703955e+09 -6.086000000000000298e-01 2.726700000000000159e+02
1.581708679329721928e+09 -6.086000000000000298e-01 2.726700000000000159e+02
1.581708679428747892e+09 -6.087000000000000188e-01 2.726700000000000159e+02
1.581708679528820038e+09 -6.088999999999999968e-01 2.726700000000000159e+02
1.581708679642910957e+09 -6.088000000000000078e-01 2.726700000000000159e+02
1.581708679738313913e+09 -6.087000000000000188e-01 2.726700000000000159e+02
1.581708679841876984e+09 -6.089999999999999858e-01 2.726700000000000159e+02
1.581708679940717936e+09 -6.088999999999999968e-01 2.726700000000000159e+02
1.581708680040869951e+09 -6.088999999999999968e-01 2.726700000000000159e+02
1.581708680140746117e+09 -6.086000000000000298e-01 2.726700000000000159e+02
1.581708680239669085e+09 -6.087000000000000188e-01 2.726700000000000159e+02
1.581708680339934111e+09 -6.088000000000000078e-01 2.726700000000000159e+02
1.581708680438621998e+09 -6.085000000000000409e-01 2.726700000000000159e+02
1.581708680552691936e+09 -6.085000000000000409e-01 2.726700000000000159e+02
1.581708680652786016e+09 -6.084000000000000519e-01 2.726700000000000159e+02
1.581708680746927023e+09 -6.085000000000000409e-01 2.726700000000000159e+02
1.581708680851717949e+09 -6.082999999999999519e-01 2.726700000000000159e+02
1.581708680951527119e+09 -6.084000000000000519e-01 2.726700000000000159e+02
1.581708681046246052e+09 -6.084000000000000519e-01 2.726700000000000159e+02
1.581708681145992041e+09 -6.086000000000000298e-01 2.726700000000000159e+02
1.581708681245843887e+09 -6.085000000000000409e-01 2.726700000000000159e+02
1.581708681345526934e+09 -6.085000000000000409e-01 2.726700000000000159e+02
1.581708681445307016e+09 -6.087000000000000188e-01 2.726700000000000159e+02
1.581708681545054913e+09 -6.086000000000000298e-01 2.726700000000000159e+02
1.581708681661444902e+09 -6.086000000000000298e-01 2.726700000000000159e+02
1.581708681761209011e+09 -6.088000000000000078e-01 2.726700000000000159e+02
1.581708681860985994e+09 -6.087000000000000188e-01 2.726700000000000159e+02
1.581708681960804939e+09 -6.088999999999999968e-01 2.726700000000000159e+02
1.581708682060599089e+09 -6.088000000000000078e-01 2.726700000000000159e+02
