# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 40.00
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: pointing at sky (tens microwatt)
1.581710236462699890e+09 -6.107000000000000206e-01 2.714599999999999795e+02
1.581710236553423882e+09 -6.105000000000000426e-01 2.714599999999999795e+02
1.581710236636565924e+09 -6.107000000000000206e-01 2.714599999999999795e+02
1.581710236736320972e+09 -6.108999999999999986e-01 2.714599999999999795e+02
1.581710236853247881e+09 -6.109999999999999876e-01 2.714599999999999795e+02
1.581710236952109098e+09 -6.111999999999999655e-01 2.714599999999999795e+02
1.581710237051959038e+09 -6.110999999999999766e-01 2.714599999999999795e+02
1.581710237151089907e+09 -6.109999999999999876e-01 2.714599999999999795e+02
1.581710237250994921e+09 -6.110999999999999766e-01 2.714700000000000273e+02
1.581710237350959063e+09 -6.114000000000000545e-01 2.714599999999999795e+02
1.581710237450100899e+09 -6.116000000000000325e-01 2.714599999999999795e+02
1.581710237550128937e+09 -6.115000000000000435e-01 2.714599999999999795e+02
1.581710237648950100e+09 -6.115000000000000435e-01 2.714700000000000273e+02
1.581710237749118090e+09 -6.112999999999999545e-01 2.714700000000000273e+02
1.581710237863204956e+09 -6.116000000000000325e-01 2.714700000000000273e+02
1.581710237961416960e+09 -6.112999999999999545e-01 2.714599999999999795e+02
1.581710238061930895e+09 -6.109999999999999876e-01 2.714700000000000273e+02
1.581710238162065983e+09 -6.108000000000000096e-01 2.714700000000000273e+02
1.581710238260874033e+09 -6.111999999999999655e-01 2.714599999999999795e+02
1.581710238360901117e+09 -6.109999999999999876e-01 2.714599999999999795e+02
1.581710238459981918e+09 -6.110999999999999766e-01 2.714599999999999795e+02
1.581710238559921026e+09 -6.110999999999999766e-01 2.714599999999999795e+02
1.581710238673930883e+09 -6.111999999999999655e-01 2.714599999999999795e+02
1.581710238773009062e+09 -6.109999999999999876e-01 2.714599999999999795e+02
1.581710238872817993e+09 -6.111999999999999655e-01 2.714599999999999795e+02
1.581710238972870111e+09 -6.114000000000000545e-01 2.714599999999999795e+02
1.581710239071932077e+09 -6.114000000000000545e-01 2.714599999999999795e+02
1.581710239171022892e+09 -6.112999999999999545e-01 2.714599999999999795e+02
1.581710239271763086e+09 -6.116000000000000325e-01 2.714599999999999795e+02
1.581710239370877981e+09 -6.115000000000000435e-01 2.714599999999999795e+02
