# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 30.05
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: pointing at sky (tenth microwatt) 
1.581710513657720089e+09 -6.242999999999999661e-01 2.719900000000000091e+02
1.581710513762022972e+09 -6.241999999999999771e-01 2.719900000000000091e+02
1.581710513861721992e+09 -6.242999999999999661e-01 2.719900000000000091e+02
1.581710513961517096e+09 -6.240999999999999881e-01 2.719900000000000091e+02
1.581710514077368975e+09 -6.240999999999999881e-01 2.719900000000000091e+02
1.581710514177177906e+09 -6.239999999999999991e-01 2.719900000000000091e+02
1.581710514276390076e+09 -6.239000000000000101e-01 2.719900000000000091e+02
1.581710514376127958e+09 -6.239000000000000101e-01 2.719900000000000091e+02
1.581710514475337982e+09 -6.239000000000000101e-01 2.719900000000000091e+02
1.581710514575300932e+09 -6.239999999999999991e-01 2.719900000000000091e+02
1.581710514675256968e+09 -6.239000000000000101e-01 2.719900000000000091e+02
1.581710514774146080e+09 -6.239000000000000101e-01 2.719900000000000091e+02
1.581710514874111891e+09 -6.239000000000000101e-01 2.719900000000000091e+02
1.581710514988255024e+09 -6.241999999999999771e-01 2.719900000000000091e+02
1.581710515087142944e+09 -6.238000000000000211e-01 2.719900000000000091e+02
1.581710515187082052e+09 -6.239999999999999991e-01 2.719900000000000091e+02
1.581710515287133932e+09 -6.241999999999999771e-01 2.719800000000000182e+02
1.581710515386146069e+09 -6.243999999999999551e-01 2.719800000000000182e+02
1.581710515486114025e+09 -6.241999999999999771e-01 2.719800000000000182e+02
1.581710515585097075e+09 -6.240999999999999881e-01 2.719800000000000182e+02
1.581710515685194016e+09 -6.239999999999999991e-01 2.719800000000000182e+02
1.581710515784029961e+09 -6.243999999999999551e-01 2.719900000000000091e+02
1.581710515898304939e+09 -6.242999999999999661e-01 2.719900000000000091e+02
1.581710515998115063e+09 -6.241999999999999771e-01 2.719900000000000091e+02
1.581710516098136902e+09 -6.242999999999999661e-01 2.719900000000000091e+02
1.581710516197005033e+09 -6.241999999999999771e-01 2.719800000000000182e+02
1.581710516297161102e+09 -6.239999999999999991e-01 2.719900000000000091e+02
1.581710516397139072e+09 -6.240999999999999881e-01 2.719900000000000091e+02
1.581710516496145964e+09 -6.239999999999999991e-01 2.719800000000000182e+02
1.581710516596124887e+09 -6.240999999999999881e-01 2.719800000000000182e+02
1.581710516695070028e+09 -6.238000000000000211e-01 2.719900000000000091e+02
1.581710516804776907e+09 -6.238000000000000211e-01 2.719900000000000091e+02
1.581710516904632092e+09 -6.239000000000000101e-01 2.719900000000000091e+02
1.581710517004329920e+09 -6.239000000000000101e-01 2.719800000000000182e+02
