# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 35.25
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: pointing at sky (tens microwatt)
1.581710388629004955e+09 -6.172999999999999599e-01 2.716700000000000159e+02
1.581710388732206106e+09 -6.170999999999999819e-01 2.716800000000000068e+02
1.581710388831950903e+09 -6.171999999999999709e-01 2.716800000000000068e+02
1.581710388931088924e+09 -6.172999999999999599e-01 2.716800000000000068e+02
1.581710389026000023e+09 -6.172999999999999599e-01 2.716700000000000159e+02
1.581710389131055117e+09 -6.173999999999999488e-01 2.716800000000000068e+02
1.581710389229964972e+09 -6.175000000000000488e-01 2.716800000000000068e+02
1.581710389329982996e+09 -6.172999999999999599e-01 2.716700000000000159e+02
1.581710389428972960e+09 -6.173999999999999488e-01 2.716700000000000159e+02
1.581710389528553009e+09 -6.169999999999999929e-01 2.716700000000000159e+02
1.581710389639978886e+09 -6.169000000000000039e-01 2.716700000000000159e+02
1.581710389738797903e+09 -6.169000000000000039e-01 2.716700000000000159e+02
1.581710389842223883e+09 -6.169999999999999929e-01 2.716700000000000159e+02
1.581710389939294100e+09 -6.169999999999999929e-01 2.716700000000000159e+02
1.581710390039005995e+09 -6.168000000000000149e-01 2.716700000000000159e+02
1.581710390138808966e+09 -6.169999999999999929e-01 2.716700000000000159e+02
1.581710390238583088e+09 -6.171999999999999709e-01 2.716700000000000159e+02
1.581710390338363886e+09 -6.170999999999999819e-01 2.716700000000000159e+02
1.581710390438102007e+09 -6.171999999999999709e-01 2.716700000000000159e+02
1.581710390554037094e+09 -6.171999999999999709e-01 2.716700000000000159e+02
1.581710390653012991e+09 -6.169999999999999929e-01 2.716700000000000159e+02
1.581710390753133059e+09 -6.171999999999999709e-01 2.716700000000000159e+02
1.581710390852021933e+09 -6.172999999999999599e-01 2.716700000000000159e+02
1.581710390952107906e+09 -6.173999999999999488e-01 2.716700000000000159e+02
1.581710391049077034e+09 -6.171999999999999709e-01 2.716700000000000159e+02
1.581710391146646023e+09 -6.173999999999999488e-01 2.716700000000000159e+02
1.581710391251041889e+09 -6.175000000000000488e-01 2.716700000000000159e+02
1.581710391349991083e+09 -6.173999999999999488e-01 2.716700000000000159e+02
1.581710391449707031e+09 -6.175000000000000488e-01 2.716700000000000159e+02
1.581710391559767008e+09 -6.177000000000000268e-01 2.716700000000000159e+02
1.581710391659064054e+09 -6.177000000000000268e-01 2.716700000000000159e+02
1.581710391762887001e+09 -6.175000000000000488e-01 2.716700000000000159e+02
1.581710391861774921e+09 -6.175000000000000488e-01 2.716700000000000159e+02
1.581710391961848021e+09 -6.175000000000000488e-01 2.716700000000000159e+02
1.581710392061974049e+09 -6.173999999999999488e-01 2.716800000000000068e+02
1.581710392160876989e+09 -6.176000000000000378e-01 2.716700000000000159e+02
1.581710392260816097e+09 -6.176000000000000378e-01 2.716800000000000068e+02
1.581710392374774933e+09 -6.176000000000000378e-01 2.716800000000000068e+02
1.581710392473800898e+09 -6.176000000000000378e-01 2.716800000000000068e+02
1.581710392573765993e+09 -6.175000000000000488e-01 2.716800000000000068e+02
1.581710392672926903e+09 -6.172999999999999599e-01 2.716800000000000068e+02
1.581710392772768021e+09 -6.175000000000000488e-01 2.716800000000000068e+02
1.581710392872850895e+09 -6.170999999999999819e-01 2.716800000000000068e+02
1.581710392970746994e+09 -6.172999999999999599e-01 2.716800000000000068e+02
1.581710393071856022e+09 -6.173999999999999488e-01 2.716800000000000068e+02
1.581710393170834064e+09 -6.173999999999999488e-01 2.716800000000000068e+02
1.581710393265932083e+09 -6.172999999999999599e-01 2.716800000000000068e+02
1.581710393381093025e+09 -6.177000000000000268e-01 2.716800000000000068e+02
1.581710393480751991e+09 -6.173999999999999488e-01 2.716800000000000068e+02
1.581710393582720995e+09 -6.169999999999999929e-01 2.716800000000000068e+02
1.581710393680392027e+09 -6.133999999999999453e-01 2.716800000000000068e+02
1.581710393780050993e+09 -6.137000000000000233e-01 2.716800000000000068e+02
1.581710393882149935e+09 -6.148000000000000131e-01 2.716800000000000068e+02
