# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 45.1
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: pointing at sky (tenth of microwatt) 
1.581710047312009096e+09 -5.875000000000000222e-01 2.718600000000000136e+02
1.581710047411935091e+09 -5.874000000000000332e-01 2.718600000000000136e+02
1.581710047497980118e+09 -5.874000000000000332e-01 2.718600000000000136e+02
1.581710047597028017e+09 -5.876000000000000112e-01 2.718600000000000136e+02
1.581710047697065115e+09 -5.874000000000000332e-01 2.718600000000000136e+02
1.581710047796036959e+09 -5.872000000000000552e-01 2.718600000000000136e+02
1.581710047896120071e+09 -5.872000000000000552e-01 2.718600000000000136e+02
1.581710048010044098e+09 -5.872000000000000552e-01 2.718600000000000136e+02
1.581710048109059095e+09 -5.870999999999999552e-01 2.718600000000000136e+02
1.581710048208929062e+09 -5.876000000000000112e-01 2.718600000000000136e+02
1.581710048306971073e+09 -5.873000000000000442e-01 2.718600000000000136e+02
1.581710048407891035e+09 -5.877000000000000002e-01 2.718600000000000136e+02
1.581710048507992029e+09 -5.877000000000000002e-01 2.718600000000000136e+02
1.581710048606924057e+09 -5.870999999999999552e-01 2.718600000000000136e+02
1.581710048707034111e+09 -5.874000000000000332e-01 2.718600000000000136e+02
1.581710048806978941e+09 -5.874000000000000332e-01 2.718600000000000136e+02
1.581710048906002998e+09 -5.874000000000000332e-01 2.718600000000000136e+02
1.581710049015306950e+09 -5.875000000000000222e-01 2.718600000000000136e+02
1.581710049115072966e+09 -5.875000000000000222e-01 2.718600000000000136e+02
1.581710049214813948e+09 -5.876000000000000112e-01 2.718600000000000136e+02
1.581710049318644047e+09 -5.876000000000000112e-01 2.718600000000000136e+02
1.581710049414365053e+09 -5.876000000000000112e-01 2.718600000000000136e+02
1.581710049514024019e+09 -5.875000000000000222e-01 2.718600000000000136e+02
1.581710049613909006e+09 -5.879999999999999671e-01 2.718600000000000136e+02
1.581710049713634968e+09 -5.879999999999999671e-01 2.718600000000000136e+02
1.581710049813431978e+09 -5.879999999999999671e-01 2.718600000000000136e+02
1.581710049929799080e+09 -5.880999999999999561e-01 2.718600000000000136e+02
1.581710050029583931e+09 -5.883000000000000451e-01 2.718600000000000136e+02
1.581710050129326105e+09 -5.883000000000000451e-01 2.718600000000000136e+02
1.581710050228791952e+09 -5.884000000000000341e-01 2.718600000000000136e+02
1.581710050323812962e+09 -5.884000000000000341e-01 2.718600000000000136e+02
1.581710050428646088e+09 -5.880999999999999561e-01 2.718600000000000136e+02
1.581710050527807951e+09 -5.883000000000000451e-01 2.718600000000000136e+02
1.581710050627770901e+09 -5.881999999999999451e-01 2.718700000000000045e+02
1.581710050724359035e+09 -5.881999999999999451e-01 2.718700000000000045e+02
1.581710050826684952e+09 -5.879999999999999671e-01 2.718600000000000136e+02
1.581710050940875053e+09 -5.884000000000000341e-01 2.718600000000000136e+02
1.581710051040980101e+09 -5.887000000000000011e-01 2.718600000000000136e+02
1.581710051139759064e+09 -5.888999999999999790e-01 2.718600000000000136e+02
1.581710051239653111e+09 -5.888999999999999790e-01 2.718600000000000136e+02
1.581710051333669901e+09 -5.887999999999999901e-01 2.718600000000000136e+02
1.581710051438536882e+09 -5.889999999999999680e-01 2.718600000000000136e+02
1.581710051533905029e+09 -5.889999999999999680e-01 2.718600000000000136e+02
1.581710051636790991e+09 -5.890999999999999570e-01 2.718600000000000136e+02
1.581710051751581907e+09 -5.896000000000000130e-01 2.718600000000000136e+02
1.581710051851679087e+09 -5.897999999999999909e-01 2.718600000000000136e+02
1.581710051950577974e+09 -5.897999999999999909e-01 2.718600000000000136e+02
1.581710052050729036e+09 -5.901999999999999469e-01 2.718600000000000136e+02
1.581710052149657011e+09 -5.893000000000000460e-01 2.718600000000000136e+02
1.581710052249526024e+09 -5.894000000000000350e-01 2.718600000000000136e+02
1.581710052349009037e+09 -5.891999999999999460e-01 2.718600000000000136e+02
1.581710052448575974e+09 -5.889999999999999680e-01 2.718600000000000136e+02
1.581710052548491955e+09 -5.895000000000000240e-01 2.718600000000000136e+02
1.581710052662472963e+09 -5.895000000000000240e-01 2.718600000000000136e+02
1.581710052761518002e+09 -5.895000000000000240e-01 2.718600000000000136e+02
1.581710052861396074e+09 -5.896000000000000130e-01 2.718600000000000136e+02
1.581710052956119061e+09 -5.896000000000000130e-01 2.718600000000000136e+02
1.581710053055759907e+09 -5.897999999999999909e-01 2.718600000000000136e+02
1.581710053160427094e+09 -5.900999999999999579e-01 2.718600000000000136e+02
1.581710053255249023e+09 -5.899999999999999689e-01 2.718600000000000136e+02
1.581710053354978085e+09 -5.897000000000000020e-01 2.718600000000000136e+02
1.581710053471426964e+09 -5.898999999999999799e-01 2.718600000000000136e+02
1.581710053571182013e+09 -5.897000000000000020e-01 2.718600000000000136e+02
1.581710053670892000e+09 -5.896000000000000130e-01 2.718600000000000136e+02
1.581710053770704031e+09 -5.897000000000000020e-01 2.718600000000000136e+02
1.581710053870457888e+09 -5.898999999999999799e-01 2.718600000000000136e+02
1.581710053970221043e+09 -5.898999999999999799e-01 2.718600000000000136e+02
1.581710054070002079e+09 -5.898999999999999799e-01 2.718600000000000136e+02
1.581710054169759989e+09 -5.907000000000000028e-01 2.718600000000000136e+02
1.581710054264703989e+09 -5.926000000000000156e-01 2.718600000000000136e+02
1.581710054369282961e+09 -5.918999999999999817e-01 2.718600000000000136e+02
1.581710054483226061e+09 -5.911999999999999478e-01 2.718600000000000136e+02
1.581710054582463026e+09 -5.843000000000000416e-01 2.718600000000000136e+02
1.581710054682446957e+09 -5.813000000000000389e-01 2.718600000000000136e+02
1.581710054782429934e+09 -5.823000000000000398e-01 2.718600000000000136e+02
1.581710054881325960e+09 -5.824000000000000288e-01 2.718600000000000136e+02
1.581710054981303930e+09 -5.826999999999999957e-01 2.718600000000000136e+02
1.581710055081268072e+09 -5.829999999999999627e-01 2.718600000000000136e+02
1.581710055180567980e+09 -5.827999999999999847e-01 2.718700000000000045e+02
1.581710055294379950e+09 -5.827999999999999847e-01 2.718700000000000045e+02
1.581710055393359900e+09 -5.823000000000000398e-01 2.718700000000000045e+02
1.581710055493361950e+09 -5.826000000000000068e-01 2.718700000000000045e+02
1.581710055593312979e+09 -5.832000000000000517e-01 2.718700000000000045e+02
1.581710055692399025e+09 -5.835000000000000187e-01 2.718700000000000045e+02
1.581710055792337894e+09 -5.838999999999999746e-01 2.718600000000000136e+02
1.581710055892376900e+09 -5.842000000000000526e-01 2.718600000000000136e+02
1.581710055991359949e+09 -5.844000000000000306e-01 2.718700000000000045e+02
1.581710056091274023e+09 -5.845000000000000195e-01 2.718700000000000045e+02
1.581710056190418959e+09 -5.843000000000000416e-01 2.718700000000000045e+02
1.581710056304280043e+09 -5.844000000000000306e-01 2.718700000000000045e+02
1.581710056404321909e+09 -5.845000000000000195e-01 2.718700000000000045e+02
1.581710056498864889e+09 -5.845000000000000195e-01 2.718700000000000045e+02
1.581710056603271008e+09 -5.846999999999999975e-01 2.718700000000000045e+02
1.581710056703218937e+09 -5.850999999999999535e-01 2.718700000000000045e+02
1.581710056802304029e+09 -5.859999999999999654e-01 2.718700000000000045e+02
1.581710056902261019e+09 -5.862000000000000544e-01 2.718700000000000045e+02
1.581710056996452093e+09 -5.863000000000000433e-01 2.718700000000000045e+02
1.581710057101172924e+09 -5.866000000000000103e-01 2.718700000000000045e+02
1.581710057212620020e+09 -5.868999999999999773e-01 2.718700000000000045e+02
1.581710057312289953e+09 -5.870999999999999552e-01 2.718700000000000045e+02
1.581710057412058115e+09 -5.872000000000000552e-01 2.718700000000000045e+02
1.581710057509696960e+09 -5.869999999999999662e-01 2.718700000000000045e+02
1.581710057611576080e+09 -5.870999999999999552e-01 2.718700000000000045e+02
1.581710057711344957e+09 -5.854000000000000314e-01 2.718700000000000045e+02
1.581710057811108112e+09 -5.858999999999999764e-01 2.718799999999999955e+02
1.581710057910890102e+09 -5.856999999999999984e-01 2.718799999999999955e+02
1.581710058026196957e+09 -5.840999999999999526e-01 2.718799999999999955e+02
1.581710058125138998e+09 -5.849999999999999645e-01 2.718799999999999955e+02
1.581710058225121021e+09 -5.858999999999999764e-01 2.718799999999999955e+02
1.581710058325079918e+09 -5.867999999999999883e-01 2.718799999999999955e+02
1.581710058423948050e+09 -5.877999999999999892e-01 2.718799999999999955e+02
1.581710058524142027e+09 -5.877000000000000002e-01 2.718799999999999955e+02
1.581710058623220921e+09 -5.881999999999999451e-01 2.718899999999999864e+02
1.581710058722992897e+09 -5.880999999999999561e-01 2.718899999999999864e+02
1.581710058823074102e+09 -5.857999999999999874e-01 2.718899999999999864e+02
1.581710058922142029e+09 -5.823000000000000398e-01 2.718899999999999864e+02
1.581710059022145987e+09 -5.803000000000000380e-01 2.718899999999999864e+02
1.581710059136012077e+09 -5.779999999999999583e-01 2.718899999999999864e+02
1.581710059235133886e+09 -5.808999999999999719e-01 2.718899999999999864e+02
1.581710059335062981e+09 -5.814000000000000279e-01 2.718899999999999864e+02
1.581710059434104919e+09 -5.816999999999999948e-01 2.718899999999999864e+02
1.581710059534008980e+09 -5.823000000000000398e-01 2.718899999999999864e+02
1.581710059633958101e+09 -5.832000000000000517e-01 2.718899999999999864e+02
1.581710059733092070e+09 -5.827999999999999847e-01 2.718899999999999864e+02
1.581710059832861900e+09 -5.837999999999999856e-01 2.718899999999999864e+02
1.581710059932132959e+09 -5.840999999999999526e-01 2.718999999999999773e+02
1.581710060046035051e+09 -5.840999999999999526e-01 2.718999999999999773e+02
1.581710060145982981e+09 -5.840999999999999526e-01 2.718999999999999773e+02
1.581710060245045900e+09 -5.844000000000000306e-01 2.718999999999999773e+02
1.581710060344856977e+09 -5.825000000000000178e-01 2.718999999999999773e+02
1.581710060445014954e+09 -5.838999999999999746e-01 2.718999999999999773e+02
1.581710060543987036e+09 -5.838999999999999746e-01 2.718999999999999773e+02
1.581710060643970966e+09 -5.846999999999999975e-01 2.718999999999999773e+02
1.581710060743952036e+09 -5.856000000000000094e-01 2.718999999999999773e+02
1.581710060853863955e+09 -5.856999999999999984e-01 2.718999999999999773e+02
1.581710060953629971e+09 -5.854000000000000314e-01 2.718999999999999773e+02
1.581710061053467035e+09 -5.858999999999999764e-01 2.718999999999999773e+02
1.581710061153529882e+09 -5.860999999999999543e-01 2.718999999999999773e+02
1.581710061252917051e+09 -5.862000000000000544e-01 2.718999999999999773e+02
1.581710061352685928e+09 -5.862000000000000544e-01 2.718999999999999773e+02
1.581710061452488899e+09 -5.860999999999999543e-01 2.718999999999999773e+02
1.581710061552232981e+09 -5.859999999999999654e-01 2.718999999999999773e+02
1.581710061651983976e+09 -5.863000000000000433e-01 2.718999999999999773e+02
1.581710061768007040e+09 -5.866000000000000103e-01 2.718999999999999773e+02
1.581710061867897987e+09 -5.867999999999999883e-01 2.719100000000000250e+02
1.581710061966895103e+09 -5.867999999999999883e-01 2.719100000000000250e+02
1.581710062066847086e+09 -5.869999999999999662e-01 2.719100000000000250e+02
1.581710062166073084e+09 -5.869999999999999662e-01 2.719100000000000250e+02
1.581710062265887976e+09 -5.867999999999999883e-01 2.719100000000000250e+02
1.581710062365811110e+09 -5.867999999999999883e-01 2.719100000000000250e+02
