# 
# Duration (in s): 30
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 50.15
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: pointing at sky ( microwatt)
1.581709812099163055e+09 -6.057000000000000162e-01 2.716600000000000250e+02
1.581709812184904099e+09 -6.054000000000000492e-01 2.716600000000000250e+02
1.581709812287493944e+09 -6.057000000000000162e-01 2.716600000000000250e+02
1.581709812386657000e+09 -6.058000000000000052e-01 2.716600000000000250e+02
1.581709812486505032e+09 -6.058999999999999941e-01 2.716600000000000250e+02
1.581709812585551977e+09 -6.040999999999999703e-01 2.716600000000000250e+02
1.581709812685823917e+09 -6.008999999999999897e-01 2.716600000000000250e+02
1.581709812785502911e+09 -6.009999999999999787e-01 2.716600000000000250e+02
1.581709812884638071e+09 -6.011999999999999567e-01 2.716600000000000250e+02
1.581709812979474068e+09 -6.014000000000000457e-01 2.716600000000000250e+02
1.581709813098587036e+09 -6.016000000000000236e-01 2.716600000000000250e+02
1.581709813194739103e+09 -6.014000000000000457e-01 2.716600000000000250e+02
1.581709813297625065e+09 -6.012999999999999456e-01 2.716600000000000250e+02
1.581709813394732952e+09 -6.014000000000000457e-01 2.716600000000000250e+02
1.581709813496433020e+09 -6.015000000000000346e-01 2.716600000000000250e+02
1.581709813596366882e+09 -6.008000000000000007e-01 2.716600000000000250e+02
1.581709813690654993e+09 -5.987000000000000099e-01 2.716600000000000250e+02
1.581709813795433044e+09 -6.010999999999999677e-01 2.716600000000000250e+02
1.581709813890192986e+09 -6.029999999999999805e-01 2.716600000000000250e+02
1.581709814006578922e+09 -6.055000000000000382e-01 2.716600000000000250e+02
1.581709814103315115e+09 -6.051999999999999602e-01 2.716499999999999773e+02
1.581709814206100941e+09 -6.051999999999999602e-01 2.716499999999999773e+02
1.581709814305874109e+09 -5.853000000000000425e-01 2.716499999999999773e+02
1.581709814405651093e+09 -5.193999999999999728e-01 2.716499999999999773e+02
1.581709814505407095e+09 -3.981000000000000094e-01 2.716499999999999773e+02
1.581709814605169058e+09 -5.703000000000000291e-01 2.716499999999999773e+02
1.581709814704920053e+09 -5.937000000000000055e-01 2.716499999999999773e+02
1.581709814804708004e+09 -6.014000000000000457e-01 2.716499999999999773e+02
1.581709814919315100e+09 -6.019999999999999796e-01 2.716499999999999773e+02
1.581709815018300056e+09 -6.024000000000000465e-01 2.716499999999999773e+02
1.581709815118496895e+09 -6.028000000000000025e-01 2.716499999999999773e+02
1.581709815218313932e+09 -6.028999999999999915e-01 2.716499999999999773e+02
1.581709815317476034e+09 -6.032999999999999474e-01 2.716499999999999773e+02
1.581709815414840937e+09 -6.035000000000000364e-01 2.716399999999999864e+02
1.581709815514105082e+09 -6.035000000000000364e-01 2.716399999999999864e+02
1.581709815616283894e+09 -6.036000000000000254e-01 2.716399999999999864e+02
1.581709815711723089e+09 -6.036000000000000254e-01 2.716399999999999864e+02
1.581709815829422951e+09 -6.027000000000000135e-01 2.716499999999999773e+02
1.581709815929287910e+09 -6.026000000000000245e-01 2.716499999999999773e+02
1.581709816026829004e+09 -6.027000000000000135e-01 2.716399999999999864e+02
1.581709816128274918e+09 -6.025000000000000355e-01 2.716399999999999864e+02
1.581709816228379011e+09 -6.017000000000000126e-01 2.716399999999999864e+02
1.581709816322968960e+09 -4.371999999999999775e-01 2.716399999999999864e+02
1.581709816427484989e+09 -4.199999999999999845e-01 2.716399999999999864e+02
1.581709816527362108e+09 -4.466999999999999860e-01 2.716399999999999864e+02
1.581709816626167059e+09 -5.813000000000000389e-01 2.716399999999999864e+02
1.581709816740358114e+09 -5.937000000000000055e-01 2.716399999999999864e+02
1.581709816840084076e+09 -6.040999999999999703e-01 2.716399999999999864e+02
1.581709816938934088e+09 -5.471000000000000307e-01 2.716399999999999864e+02
1.581709817039179087e+09 -4.551999999999999935e-01 2.716399999999999864e+02
1.581709817135019064e+09 -5.506999999999999673e-01 2.716399999999999864e+02
1.581709817238131046e+09 -6.045000000000000373e-01 2.716399999999999864e+02
1.581709817333278894e+09 -5.885000000000000231e-01 2.716399999999999864e+02
1.581709817437207937e+09 -5.998999999999999888e-01 2.716399999999999864e+02
1.581709817537029982e+09 -6.008999999999999897e-01 2.716399999999999864e+02
1.581709817637195110e+09 -6.024000000000000465e-01 2.716399999999999864e+02
1.581709817747689962e+09 -6.027000000000000135e-01 2.716399999999999864e+02
1.581709817847451925e+09 -6.028999999999999915e-01 2.716399999999999864e+02
1.581709817945971966e+09 -6.028999999999999915e-01 2.716399999999999864e+02
1.581709818047004938e+09 -6.028999999999999915e-01 2.716399999999999864e+02
1.581709818146753073e+09 -6.031999999999999584e-01 2.716399999999999864e+02
1.581709818246411085e+09 -6.030999999999999694e-01 2.716399999999999864e+02
1.581709818347413063e+09 -6.041999999999999593e-01 2.716399999999999864e+02
1.581709818446046114e+09 -6.050999999999999712e-01 2.716399999999999864e+02
1.581709818545789003e+09 -6.041999999999999593e-01 2.716399999999999864e+02
