# 
# Duration (in s): 10
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 25.35
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: pointing at sky (tenth microwatt)
1.581710786850248098e+09 -6.411999999999999922e-01 2.720299999999999727e+02
1.581710786946069956e+09 -6.411999999999999922e-01 2.720299999999999727e+02
1.581710787046540976e+09 -6.411999999999999922e-01 2.720299999999999727e+02
1.581710787146302938e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710787243119955e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710787345832109e+09 -6.411999999999999922e-01 2.720299999999999727e+02
1.581710787445593119e+09 -6.410000000000000142e-01 2.720299999999999727e+02
1.581710787540427923e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710787644980907e+09 -6.410000000000000142e-01 2.720299999999999727e+02
1.581710787759634018e+09 -6.407000000000000473e-01 2.720299999999999727e+02
1.581710787855026007e+09 -6.408000000000000362e-01 2.720299999999999727e+02
1.581710787958878040e+09 -6.410000000000000142e-01 2.720299999999999727e+02
1.581710788058604002e+09 -6.410000000000000142e-01 2.720400000000000205e+02
1.581710788157743931e+09 -6.411000000000000032e-01 2.720400000000000205e+02
1.581710788255273104e+09 -6.409000000000000252e-01 2.720400000000000205e+02
1.581710788356640100e+09 -6.408000000000000362e-01 2.720299999999999727e+02
1.581710788456657887e+09 -6.408000000000000362e-01 2.720299999999999727e+02
1.581710788552979946e+09 -6.410000000000000142e-01 2.720299999999999727e+02
1.581710788652416945e+09 -6.410000000000000142e-01 2.720299999999999727e+02
1.581710788769700050e+09 -6.411999999999999922e-01 2.720400000000000205e+02
1.581710788867171049e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710788968656063e+09 -6.411999999999999922e-01 2.720299999999999727e+02
1.581710789068661928e+09 -6.412999999999999812e-01 2.720299999999999727e+02
1.581710789163497925e+09 -6.411999999999999922e-01 2.720299999999999727e+02
1.581710789267817974e+09 -6.413999999999999702e-01 2.720299999999999727e+02
1.581710789367650032e+09 -6.412999999999999812e-01 2.720299999999999727e+02
1.581710789461770058e+09 -6.411999999999999922e-01 2.720299999999999727e+02
1.581710789566143036e+09 -6.409000000000000252e-01 2.720299999999999727e+02
1.581710789680413961e+09 -6.410000000000000142e-01 2.720299999999999727e+02
1.581710789775681019e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710789879462957e+09 -6.410000000000000142e-01 2.720299999999999727e+02
1.581710789978621960e+09 -6.411999999999999922e-01 2.720299999999999727e+02
1.581710790073070049e+09 -6.410000000000000142e-01 2.720299999999999727e+02
1.581710790176080942e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710790277379036e+09 -6.412999999999999812e-01 2.720299999999999727e+02
1.581710790377553940e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710790488349915e+09 -6.409000000000000252e-01 2.720299999999999727e+02
1.581710790588126898e+09 -6.409000000000000252e-01 2.720299999999999727e+02
1.581710790687767029e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710790787651062e+09 -6.410000000000000142e-01 2.720299999999999727e+02
1.581710790887413025e+09 -6.410000000000000142e-01 2.720299999999999727e+02
1.581710790987072945e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710791086668015e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710791186713934e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710791286453962e+09 -6.412999999999999812e-01 2.720299999999999727e+02
1.581710791384505987e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710791497318983e+09 -6.411999999999999922e-01 2.720299999999999727e+02
1.581710791600415945e+09 -6.413999999999999702e-01 2.720299999999999727e+02
1.581710791700501919e+09 -6.413999999999999702e-01 2.720299999999999727e+02
1.581710791800265074e+09 -6.412999999999999812e-01 2.720299999999999727e+02
1.581710791899486065e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710791996438026e+09 -6.411999999999999922e-01 2.720299999999999727e+02
1.581710792098419905e+09 -6.411999999999999922e-01 2.720299999999999727e+02
1.581710792198503017e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710792309746981e+09 -6.411000000000000032e-01 2.720299999999999727e+02
1.581710792411418915e+09 -6.410000000000000142e-01 2.720299999999999727e+02
1.581710792511365891e+09 -6.413999999999999702e-01 2.720299999999999727e+02
