# 
# Duration (in s): 10
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 30.05
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: pointing at sky (microwatt) pizza
1.581710586589406013e+09 -1.683999999999999941e-01 2.721800000000000068e+02
1.581710586694289923e+09 -1.683999999999999941e-01 2.721800000000000068e+02
1.581710586789774895e+09 -1.683999999999999941e-01 2.721800000000000068e+02
1.581710586894702911e+09 -1.683999999999999941e-01 2.721899999999999977e+02
1.581710586993451118e+09 -1.685000000000000109e-01 2.721899999999999977e+02
1.581710587089926958e+09 -1.685000000000000109e-01 2.721800000000000068e+02
1.581710587193506956e+09 -1.683999999999999941e-01 2.721800000000000068e+02
1.581710587292583942e+09 -1.683000000000000052e-01 2.721800000000000068e+02
1.581710587402316093e+09 -1.683000000000000052e-01 2.721800000000000068e+02
1.581710587501743078e+09 -1.683999999999999941e-01 2.721800000000000068e+02
1.581710587603343964e+09 -1.683000000000000052e-01 2.721800000000000068e+02
1.581710587703094959e+09 -1.681999999999999884e-01 2.721800000000000068e+02
1.581710587801654100e+09 -1.681999999999999884e-01 2.721800000000000068e+02
1.581710587902643919e+09 -1.683000000000000052e-01 2.721800000000000068e+02
1.581710588002403975e+09 -1.683000000000000052e-01 2.721800000000000068e+02
1.581710588100466967e+09 -1.681999999999999884e-01 2.721800000000000068e+02
1.581710588201952934e+09 -1.680999999999999994e-01 2.721800000000000068e+02
1.581710588317384005e+09 -1.683000000000000052e-01 2.721800000000000068e+02
1.581710588414242029e+09 -1.685000000000000109e-01 2.721800000000000068e+02
1.581710588516450882e+09 -1.685999999999999999e-01 2.721800000000000068e+02
1.581710588615426064e+09 -1.681999999999999884e-01 2.721800000000000068e+02
1.581710588710552931e+09 -1.685999999999999999e-01 2.721800000000000068e+02
1.581710588814587116e+09 -1.686999999999999889e-01 2.721800000000000068e+02
1.581710588914371014e+09 -1.688000000000000056e-01 2.721700000000000159e+02
1.581710589014395952e+09 -1.688999999999999946e-01 2.721700000000000159e+02
1.581710589110187054e+09 -1.688999999999999946e-01 2.721700000000000159e+02
1.581710589227345943e+09 -1.688999999999999946e-01 2.721700000000000159e+02
1.581710589327447891e+09 -1.688999999999999946e-01 2.721700000000000159e+02
1.581710589423932076e+09 -1.688999999999999946e-01 2.721700000000000159e+02
1.581710589526328087e+09 -1.686999999999999889e-01 2.721800000000000068e+02
1.581710589624912977e+09 -1.686999999999999889e-01 2.721800000000000068e+02
1.581710589725294113e+09 -1.686999999999999889e-01 2.721800000000000068e+02
1.581710589825117111e+09 -1.688000000000000056e-01 2.721800000000000068e+02
1.581710589924269915e+09 -1.688999999999999946e-01 2.721800000000000068e+02
1.581710590024297953e+09 -1.688000000000000056e-01 2.721700000000000159e+02
1.581710590138226986e+09 -1.688999999999999946e-01 2.721700000000000159e+02
1.581710590238130093e+09 -1.686999999999999889e-01 2.721700000000000159e+02
1.581710590337260008e+09 -1.688000000000000056e-01 2.721700000000000159e+02
1.581710590437306881e+09 -1.685999999999999999e-01 2.721700000000000159e+02
1.581710590536374092e+09 -1.685000000000000109e-01 2.721700000000000159e+02
1.581710590636239052e+09 -1.685999999999999999e-01 2.721700000000000159e+02
1.581710590735105991e+09 -1.685999999999999999e-01 2.721700000000000159e+02
1.581710590835289955e+09 -1.685999999999999999e-01 2.721700000000000159e+02
1.581710590935050964e+09 -1.685999999999999999e-01 2.721700000000000159e+02
1.581710591045166016e+09 -1.685999999999999999e-01 2.721700000000000159e+02
1.581710591144932985e+09 -1.685999999999999999e-01 2.721700000000000159e+02
1.581710591244870901e+09 -1.686999999999999889e-01 2.721700000000000159e+02
1.581710591344458103e+09 -1.686999999999999889e-01 2.721700000000000159e+02
1.581710591444236040e+09 -1.685999999999999999e-01 2.721700000000000159e+02
1.581710591542167902e+09 -1.686999999999999889e-01 2.721700000000000159e+02
1.581710591643776894e+09 -1.688000000000000056e-01 2.721700000000000159e+02
1.581710591743520021e+09 -1.686999999999999889e-01 2.721700000000000159e+02
1.581710591855015039e+09 -1.685999999999999999e-01 2.721700000000000159e+02
1.581710591958764076e+09 -1.688000000000000056e-01 2.721700000000000159e+02
1.581710592059199095e+09 -1.688000000000000056e-01 2.721600000000000250e+02
1.581710592158176899e+09 -1.688999999999999946e-01 2.721600000000000250e+02
1.581710592254626036e+09 -1.686999999999999889e-01 2.721600000000000250e+02
1.581710592358316898e+09 -1.686999999999999889e-01 2.721600000000000250e+02
1.581710592455046892e+09 -1.686999999999999889e-01 2.721600000000000250e+02
1.581710592552212954e+09 -1.688000000000000056e-01 2.721600000000000250e+02
1.581710592656002045e+09 -1.685999999999999999e-01 2.721600000000000250e+02
1.581710592770153999e+09 -1.685000000000000109e-01 2.721499999999999773e+02
1.581710592865770102e+09 -1.685000000000000109e-01 2.721499999999999773e+02
1.581710592969189882e+09 -1.685000000000000109e-01 2.721499999999999773e+02
1.581710593065768957e+09 -1.685000000000000109e-01 2.721499999999999773e+02
1.581710593169013977e+09 -1.685000000000000109e-01 2.721499999999999773e+02
1.581710593265780926e+09 -1.685999999999999999e-01 2.721499999999999773e+02
1.581710593368161917e+09 -1.685999999999999999e-01 2.721499999999999773e+02
1.581710593467039108e+09 -1.685999999999999999e-01 2.721399999999999864e+02
1.581710593563551903e+09 -1.686999999999999889e-01 2.721399999999999864e+02
1.581710593681158066e+09 -1.686999999999999889e-01 2.721399999999999864e+02
1.581710593780031919e+09 -1.686999999999999889e-01 2.721399999999999864e+02
1.581710593877430916e+09 -1.686999999999999889e-01 2.721399999999999864e+02
