# 
# Duration (in s): 10
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 80.2
# Calibrator used: YES
# Weather: very clear
# Units: microWatt
# Comments: pointing at sky pizza
1.581712733334661961e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712733455075979e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712733553926945e+09 -1.698000000000000065e-01 2.704499999999999886e+02
1.581712733653825045e+09 -1.698000000000000065e-01 2.704499999999999886e+02
1.581712733752826929e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712733852819920e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712733952838898e+09 -1.698000000000000065e-01 2.704499999999999886e+02
1.581712734051680088e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712734151855946e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712734265742064e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712734361217976e+09 -1.698000000000000065e-01 2.704499999999999886e+02
1.581712734464487076e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712734558751106e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712734663623095e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712734763590097e+09 -1.695000000000000118e-01 2.704499999999999886e+02
1.581712734862683058e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712734962471008e+09 -1.695000000000000118e-01 2.704499999999999886e+02
1.581712735072098017e+09 -1.693999999999999950e-01 2.704499999999999886e+02
1.581712735172008991e+09 -1.695000000000000118e-01 2.704499999999999886e+02
1.581712735271738052e+09 -1.695000000000000118e-01 2.704499999999999886e+02
1.581712735371457100e+09 -1.693999999999999950e-01 2.704499999999999886e+02
1.581712735471251965e+09 -1.695000000000000118e-01 2.704499999999999886e+02
1.581712735572261095e+09 -1.695000000000000118e-01 2.704499999999999886e+02
1.581712735670757055e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712735770533085e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712735869469881e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712735970067024e+09 -1.698000000000000065e-01 2.704499999999999886e+02
1.581712736086167097e+09 -1.698000000000000065e-01 2.704499999999999886e+02
1.581712736185481071e+09 -1.698000000000000065e-01 2.704499999999999886e+02
1.581712736280744076e+09 -1.698000000000000065e-01 2.704499999999999886e+02
1.581712736385674000e+09 -1.698999999999999955e-01 2.704499999999999886e+02
1.581712736484606028e+09 -1.698999999999999955e-01 2.704499999999999886e+02
1.581712736584619999e+09 -1.698999999999999955e-01 2.704499999999999886e+02
1.581712736683582067e+09 -1.700000000000000122e-01 2.704499999999999886e+02
1.581712736783463001e+09 -1.698999999999999955e-01 2.704499999999999886e+02
1.581712736883594036e+09 -1.698000000000000065e-01 2.704499999999999886e+02
1.581712736996479988e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712737096513033e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712737196516037e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712737295553923e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712737395648003e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712737495367050e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712737594602108e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712737694670916e+09 -1.695000000000000118e-01 2.704399999999999977e+02
1.581712737808470964e+09 -1.696000000000000008e-01 2.704599999999999795e+02
1.581712737907697916e+09 -1.695000000000000118e-01 2.704599999999999795e+02
1.581712738007543087e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712738106446981e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712738206494093e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712738306468010e+09 -1.696000000000000008e-01 2.704499999999999886e+02
1.581712738405421972e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712738505337954e+09 -1.696999999999999897e-01 2.704499999999999886e+02
1.581712738604407072e+09 -1.698999999999999955e-01 2.704499999999999886e+02
1.581712738718591928e+09 -1.700000000000000122e-01 2.704499999999999886e+02
1.581712738818377972e+09 -1.698999999999999955e-01 2.704499999999999886e+02
1.581712738918313980e+09 -1.698999999999999955e-01 2.704499999999999886e+02
1.581712739012808084e+09 -1.698999999999999955e-01 2.704499999999999886e+02
1.581712739112617016e+09 -1.698999999999999955e-01 2.704499999999999886e+02
1.581712739212382078e+09 -1.698999999999999955e-01 2.704499999999999886e+02
1.581712739312180042e+09 -1.700000000000000122e-01 2.704499999999999886e+02
1.581712739411919117e+09 -1.698000000000000065e-01 2.704499999999999886e+02
1.581712739511677027e+09 -1.698999999999999955e-01 2.704499999999999886e+02
