# 
# Duration (in s): 60
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 70.10
# Calibrator used: YES
# Weather: very clear
# Units: tenth microWatt
# Comments: sky dip 70
1.582319724203010082e+09 4.640000000000000235e-01 0.000000000000000000e+00
1.582319724293309927e+09 4.638999999999999790e-01 0.000000000000000000e+00
1.582319724392432928e+09 4.640000000000000235e-01 0.000000000000000000e+00
1.582319724506483078e+09 4.640000000000000235e-01 0.000000000000000000e+00
1.582319724606190920e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319724705308914e+09 4.640000000000000235e-01 0.000000000000000000e+00
1.582319724804380894e+09 4.640000000000000235e-01 0.000000000000000000e+00
1.582319724904325008e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319725003201962e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319725103326082e+09 4.640000000000000235e-01 0.000000000000000000e+00
1.582319725202204943e+09 4.638999999999999790e-01 0.000000000000000000e+00
1.582319725312683105e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319725412322998e+09 4.638999999999999790e-01 0.000000000000000000e+00
1.582319725511895895e+09 4.638999999999999790e-01 0.000000000000000000e+00
1.582319725611978054e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319725711785078e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319725811566114e+09 4.638999999999999790e-01 0.000000000000000000e+00
1.582319725910984993e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319726011054039e+09 4.640000000000000235e-01 0.000000000000000000e+00
1.582319726110824108e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319726225236893e+09 4.638999999999999790e-01 0.000000000000000000e+00
1.582319726325144053e+09 4.638999999999999790e-01 0.000000000000000000e+00
1.582319726424362898e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319726524168968e+09 4.640000000000000235e-01 0.000000000000000000e+00
1.582319726623177052e+09 4.637999999999999901e-01 0.000000000000000000e+00
1.582319726723167896e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319726822222948e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319726918812990e+09 4.638999999999999790e-01 0.000000000000000000e+00
1.582319727021224022e+09 4.640000000000000235e-01 0.000000000000000000e+00
1.582319727135118961e+09 4.641000000000000125e-01 0.000000000000000000e+00
1.582319727234091043e+09 4.642000000000000015e-01 0.000000000000000000e+00
