# 
# Duration (in s): 60
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 29.7
# Calibrator used: YES
# Weather: very clear
# Units: tenth microWatt
# Comments: sky dip 30
1.582319183133485079e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319183241878033e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319183346915960e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319183444588900e+09 4.820999999999999730e-01 0.000000000000000000e+00
1.582319183541173935e+09 4.820999999999999730e-01 0.000000000000000000e+00
1.582319183657571077e+09 4.820999999999999730e-01 0.000000000000000000e+00
1.582319183757327080e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319183857095957e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319183956814051e+09 4.822000000000000175e-01 0.000000000000000000e+00
1.582319184056566954e+09 4.820999999999999730e-01 0.000000000000000000e+00
1.582319184156804085e+09 4.822000000000000175e-01 0.000000000000000000e+00
1.582319184256089926e+09 4.820999999999999730e-01 0.000000000000000000e+00
1.582319184369750977e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319184469763994e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319184568164110e+09 4.820999999999999730e-01 0.000000000000000000e+00
1.582319184668797016e+09 4.822000000000000175e-01 0.000000000000000000e+00
1.582319184767683029e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319184867801905e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319184965003967e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319185061369896e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319185179568052e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319185277131081e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319185373513937e+09 4.822000000000000175e-01 0.000000000000000000e+00
1.582319185478640079e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319185577444077e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319185677382946e+09 4.824999999999999845e-01 0.000000000000000000e+00
1.582319185776678085e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319185876549959e+09 4.825999999999999734e-01 0.000000000000000000e+00
1.582319185985316992e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319186085069895e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319186184822083e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319186284596920e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319186384370089e+09 4.822000000000000175e-01 0.000000000000000000e+00
1.582319186484136105e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319186583895922e+09 4.824999999999999845e-01 0.000000000000000000e+00
1.582319186683650970e+09 4.824999999999999845e-01 0.000000000000000000e+00
1.582319186799449921e+09 4.824999999999999845e-01 0.000000000000000000e+00
1.582319186899349928e+09 4.825999999999999734e-01 0.000000000000000000e+00
1.582319186998563051e+09 4.824999999999999845e-01 0.000000000000000000e+00
1.582319187098309994e+09 4.825999999999999734e-01 0.000000000000000000e+00
1.582319187192732096e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319187293692112e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319187396521091e+09 4.824999999999999845e-01 0.000000000000000000e+00
1.582319187496459007e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319187607069969e+09 4.823000000000000065e-01 0.000000000000000000e+00
1.582319187709497929e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319187808681965e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319187908302069e+09 4.824999999999999845e-01 0.000000000000000000e+00
1.582319188005095005e+09 4.825999999999999734e-01 0.000000000000000000e+00
1.582319188107420921e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319188206389904e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319188301408052e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319188420536995e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319188519406080e+09 4.823999999999999955e-01 0.000000000000000000e+00
1.582319188613931894e+09 4.822000000000000175e-01 0.000000000000000000e+00
1.582319188718341112e+09 4.825999999999999734e-01 0.000000000000000000e+00
