# 
# Duration (in s): 10
# Pointing Position of the Horn: Calibrator paddle
# Angle pointing (from vertical): 50.45
# Calibrator used: YES
# Weather: very clear
# Units: tenth of microWatt
# Comments: pointing at sky 
1.581712205313863993e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712205411456108e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712205511428118e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712205610536098e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712205710328102e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712205809402943e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712205909425020e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712206009505987e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712206123332024e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712206222487926e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712206322510004e+09 -6.020999999999999686e-01 2.706899999999999977e+02
1.581712206417203903e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712206521445990e+09 -6.019999999999999796e-01 2.706899999999999977e+02
1.581712206620521069e+09 -6.019999999999999796e-01 2.706999999999999886e+02
1.581712206720403910e+09 -6.019999999999999796e-01 2.706999999999999886e+02
1.581712206820384026e+09 -6.019999999999999796e-01 2.706999999999999886e+02
1.581712206934240103e+09 -6.018000000000000016e-01 2.706999999999999886e+02
1.581712207033277988e+09 -6.019999999999999796e-01 2.706999999999999886e+02
1.581712207133121014e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712207232352018e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712207332278013e+09 -6.016000000000000236e-01 2.706999999999999886e+02
1.581712207432213068e+09 -6.016000000000000236e-01 2.706999999999999886e+02
1.581712207529273987e+09 -6.017000000000000126e-01 2.706999999999999886e+02
1.581712207628751993e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712207730273962e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712207830272913e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712207939585924e+09 -6.016000000000000236e-01 2.706899999999999977e+02
1.581712208040029049e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712208139417887e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712208239619017e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712208339402914e+09 -6.015000000000000346e-01 2.706899999999999977e+02
1.581712208439160109e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712208538872004e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712208638650894e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712208738405943e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712208837307930e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712208953387022e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712209054261923e+09 -6.019999999999999796e-01 2.706899999999999977e+02
1.581712209153155088e+09 -6.019999999999999796e-01 2.706899999999999977e+02
1.581712209253122091e+09 -6.020999999999999686e-01 2.706899999999999977e+02
1.581712209352191925e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712209452193022e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712209551300049e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712209651102066e+09 -6.019999999999999796e-01 2.706899999999999977e+02
1.581712209751185894e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712209865094900e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712209964253902e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712210064234018e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712210164082050e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712210263123035e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712210363171101e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712210462024927e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712210561964989e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712210675980091e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712210774960041e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712210875063896e+09 -6.016000000000000236e-01 2.706899999999999977e+02
1.581712210975066900e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712211072571993e+09 -6.017000000000000126e-01 2.706899999999999977e+02
1.581712211174058914e+09 -6.018000000000000016e-01 2.706899999999999977e+02
1.581712211273024082e+09 -6.018999999999999906e-01 2.706899999999999977e+02
1.581712211373064995e+09 -6.019999999999999796e-01 2.706899999999999977e+02
1.581712211487103939e+09 -6.019999999999999796e-01 2.706899999999999977e+02
